,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalizedCurrently,hospitalized,hospitalizedDischarged
4736,,,Cape Verde,1.0,0.0,0.0,,20210119,289939,,1066.0,,
4737,,,Chad,1.0,0.0,0.0,,20210119,289939,,1066.0,,
4738,,,East Timor,1.0,0.0,0.0,,20210119,289939,,1066.0,,
4739,,,Eritrea,1.0,0.0,0.0,,20210119,289939,,1066.0,,
4740,,,Papua New Guinea,1.0,0.0,0.0,,20210119,289939,,1066.0,,
4741,,,US,1.0,0.0,171.0,,20210119,289939,,1066.0,,
4742,,,Uganda,1.0,0.0,0.0,,20210119,289939,,1066.0,,
4743,,Florida,US,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4744,,Massachusetts,US,6.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4745,,Massachusetts,US,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4746,,Tennessee,US,82.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4747,,Tennessee,US,30.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4748,,Minnesota,US,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4749,,New Hampshire,US,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4750,,Alaska,US,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4751,,Alaska,US,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4752,,Wuhan Evacuee,US,4.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4753,,Ontario,Canada,425.0,5.0,0.0,0.0,20210119,289939,,1066.0,,
4754,,British Columbia,Canada,424.0,10.0,0.0,0.0,20210119,289939,,1066.0,,
4755,,Alberta,Canada,259.0,1.0,0.0,0.0,20210119,289939,,1066.0,,
4756,,Quebec,Canada,219.0,4.0,0.0,0.0,20210119,289939,,1066.0,,
4757,,Saskatchewan,Canada,52.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4758,,Nova Scotia,Canada,28.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4759,,Manitoba,Canada,20.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4760,,New Brunswick,Canada,17.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4761,,Grand Princess,Canada,13.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4762,,Newfoundland and Labrador,Canada,9.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4763,,Prince Edward Island,Canada,3.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4764,,Northwest Territories,Canada,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4765,,Diamond Princess,Canada,0.0,1.0,0.0,0.0,20210119,289939,,1066.0,,
4766,,New South Wales,Australia,669.0,6.0,4.0,659.0,20210119,289939,,1066.0,,
4767,,Victoria,Australia,296.0,0.0,70.0,226.0,20210119,289939,,1066.0,,
4768,,Queensland,Australia,259.0,0.0,8.0,251.0,20210119,289939,,1066.0,,
4769,,Western Australia,Australia,120.0,1.0,1.0,118.0,20210119,289939,,1066.0,,
4770,,South Australia,Australia,100.0,0.0,6.0,94.0,20210119,289939,,1066.0,,
4771,,Tasmania,Australia,22.0,0.0,3.0,19.0,20210119,289939,,1066.0,,
4772,,Australian Capital Territory,Australia,19.0,0.0,0.0,19.0,20210119,289939,,1066.0,,
4773,,Northern Territory,Australia,5.0,0.0,0.0,5.0,20210119,289939,,1066.0,,
4774,,External territories,Australia,0.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4775,,Jervis Bay Territory,Australia,0.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4776,,Macau,China,20.0,0.0,10.0,10.0,20210119,289939,,1066.0,,
4777,,Gansu,China,136.0,2.0,114.0,20.0,20210119,289939,,1066.0,,
4778,,Chongqing,China,577.0,6.0,570.0,1.0,20210119,289939,,1066.0,,
4779,,Hubei,China,67800.0,3144.0,59433.0,5223.0,20210119,289939,,1066.0,,
4780,,Hong Kong,China,317.0,4.0,100.0,213.0,20210119,289939,,1066.0,,
4781,,,Taiwan*,169.0,2.0,28.0,139.0,20210119,289939,,1066.0,,
4782,,Shandong,China,766.0,7.0,750.0,9.0,20210119,289939,,1066.0,,
4783,,Beijing,China,514.0,8.0,400.0,106.0,20210119,289939,,1066.0,,
4784,,Shanghai,China,394.0,4.0,328.0,62.0,20210119,289939,,1066.0,,
4785,,Jiangxi,China,936.0,1.0,934.0,1.0,20210119,289939,,1066.0,,
4786,,Guangdong,China,1407.0,8.0,1329.0,70.0,20210119,289939,,1066.0,,
4787,,Sichuan,China,543.0,3.0,536.0,4.0,20210119,289939,,1066.0,,
4788,,Fujian,China,307.0,1.0,295.0,11.0,20210119,289939,,1066.0,,
4789,,Hebei,China,319.0,6.0,310.0,3.0,20210119,289939,,1066.0,,
4790,,Heilongjiang,China,484.0,13.0,466.0,5.0,20210119,289939,,1066.0,,
4791,,Liaoning,China,126.0,2.0,124.0,0.0,20210119,289939,,1066.0,,
4792,,Jiangsu,China,633.0,0.0,631.0,2.0,20210119,289939,,1066.0,,
4793,,Zhejiang,China,1237.0,1.0,1219.0,17.0,20210119,289939,,1066.0,,
4794,,Shaanxi,China,248.0,3.0,239.0,6.0,20210119,289939,,1066.0,,
4795,,Tianjin,China,137.0,3.0,133.0,1.0,20210119,289939,,1066.0,,
4796,,Guangxi,China,254.0,2.0,250.0,2.0,20210119,289939,,1066.0,,
4797,,Inner Mongolia,China,75.0,1.0,74.0,0.0,20210119,289939,,1066.0,,
4798,,Guizhou,China,146.0,2.0,144.0,0.0,20210119,289939,,1066.0,,
4799,,Yun,China,176.0,2.0,172.0,2.0,20210119,289939,,1066.0,,
4800,,Hai,China,168.0,6.0,161.0,1.0,20210119,289939,,1066.0,,
4801,,Ningxia,China,75.0,0.0,75.0,0.0,20210119,289939,,1066.0,,
4802,,He,China,1273.0,22.0,1250.0,1.0,20210119,289939,,1066.0,,
4803,,Hu,China,1018.0,4.0,1014.0,0.0,20210119,289939,,1066.0,,
4804,,Shanxi,China,133.0,0.0,133.0,0.0,20210119,289939,,1066.0,,
4805,,Jilin,China,93.0,1.0,92.0,0.0,20210119,289939,,1066.0,,
4806,,Xinjiang,China,76.0,3.0,73.0,0.0,20210119,289939,,1066.0,,
4807,,Anhui,China,990.0,6.0,984.0,0.0,20210119,289939,,1066.0,,
4808,,Tibet,China,1.0,0.0,1.0,0.0,20210119,289939,,1066.0,,
4809,,Qinghai,China,18.0,0.0,18.0,0.0,20210119,289939,,1066.0,,
4810,,,Italy,59138.0,5476.0,7024.0,46638.0,20210119,289939,,1066.0,,
4811,,,Spain,28603.0,1756.0,2125.0,24722.0,20210119,289939,,1066.0,,
4812,,,Germany,24873.0,94.0,266.0,24513.0,20210119,289939,,1066.0,,
4813,,,Iran,21638.0,1685.0,7635.0,12318.0,20210119,289939,,1066.0,,
4814,,,South Korea,8897.0,104.0,2909.0,5884.0,20210119,289939,,1066.0,,
4815,,,Switzerland,7474.0,98.0,131.0,7245.0,20210119,289939,,1066.0,,
4816,,,United Kingdom,5683.0,281.0,93.0,5309.0,20210119,289939,,1066.0,,
4817,,,Netherlands,4204.0,179.0,2.0,4023.0,20210119,289939,,1066.0,,
4818,,,Austria,3580.0,16.0,9.0,3555.0,20210119,289939,,1066.0,,
4819,,,Belgium,3401.0,75.0,263.0,3063.0,20210119,289939,,1066.0,,
4820,,,Norway,2263.0,7.0,6.0,2250.0,20210119,289939,,1066.0,,
4821,,,Sweden,1931.0,21.0,16.0,1894.0,20210119,289939,,1066.0,,
4822,,,Portugal,1600.0,14.0,5.0,1581.0,20210119,289939,,1066.0,,
4823,,,Brazil,1546.0,25.0,2.0,1519.0,20210119,289939,,1066.0,,
4824,,,Denmark,1395.0,13.0,1.0,1381.0,20210119,289939,,1066.0,,
4825,,,Malaysia,1306.0,10.0,139.0,1157.0,20210119,289939,,1066.0,,
4826,,,Turkey,1236.0,30.0,0.0,1206.0,20210119,289939,,1066.0,,
4827,,,Czechia,1120.0,1.0,6.0,1113.0,20210119,289939,,1066.0,,
4828,,,Japan,1086.0,36.0,235.0,815.0,20210119,289939,,1066.0,,
4829,,,Israel,1071.0,1.0,37.0,1033.0,20210119,289939,,1066.0,,
4830,,,Ireland,906.0,4.0,5.0,897.0,20210119,289939,,1066.0,,
4831,,,Luxembourg,798.0,8.0,6.0,784.0,20210119,289939,,1066.0,,
4832,,,Ecuador,789.0,14.0,3.0,772.0,20210119,289939,,1066.0,,
4833,,,Pakistan,776.0,4.0,13.0,759.0,20210119,289939,,1066.0,,
4834,,Diamond Princess,Cruise Ship,712.0,8.0,567.0,137.0,20210119,289939,,1066.0,,
4835,,,Poland,634.0,7.0,13.0,614.0,20210119,289939,,1066.0,,
4836,,,Chile,632.0,1.0,8.0,623.0,20210119,289939,,1066.0,,
4837,,,Finland,626.0,1.0,10.0,615.0,20210119,289939,,1066.0,,
4838,,,Greece,624.0,15.0,19.0,590.0,20210119,289939,,1066.0,,
4839,,,Thailand,599.0,1.0,44.0,554.0,20210119,289939,,1066.0,,
4840,,,Iceland,568.0,1.0,5.0,562.0,20210119,289939,,1066.0,,
4841,,,Indonesia,514.0,48.0,29.0,437.0,20210119,289939,,1066.0,,
4842,,,Saudi Arabia,511.0,0.0,17.0,494.0,20210119,289939,,1066.0,,
4843,,,Qatar,494.0,0.0,33.0,461.0,20210119,289939,,1066.0,,
4844,,,Singapore,455.0,2.0,144.0,309.0,20210119,289939,,1066.0,,
4845,,,Romania,433.0,3.0,64.0,366.0,20210119,289939,,1066.0,,
4846,,,Slovenia,414.0,2.0,0.0,412.0,20210119,289939,,1066.0,,
4847,,,India,396.0,7.0,24.0,365.0,20210119,289939,,1066.0,,
4848,,,Philippines,380.0,25.0,15.0,340.0,20210119,289939,,1066.0,,
4849,,,Russia,367.0,1.0,16.0,350.0,20210119,289939,,1066.0,,
4850,,,Peru,363.0,5.0,1.0,357.0,20210119,289939,,1066.0,,
4851,,,Bahrain,334.0,2.0,149.0,183.0,20210119,289939,,1066.0,,
4852,,,Egypt,327.0,14.0,56.0,257.0,20210119,289939,,1066.0,,
4853,,,Estonia,326.0,0.0,4.0,322.0,20210119,289939,,1066.0,,
4854,,,Panama,313.0,3.0,1.0,309.0,20210119,289939,,1066.0,,
4855,,,South Africa,274.0,0.0,2.0,272.0,20210119,289939,,1066.0,,
4856,,,Argentina,266.0,4.0,27.0,235.0,20210119,289939,,1066.0,,
4857,,,Croatia,254.0,1.0,5.0,248.0,20210119,289939,,1066.0,,
4858,,,Mexico,251.0,2.0,4.0,245.0,20210119,289939,,1066.0,,
4859,,,Lebanon,248.0,4.0,8.0,236.0,20210119,289939,,1066.0,,
4860,,,Iraq,233.0,20.0,57.0,156.0,20210119,289939,,1066.0,,
4861,,,Colombia,231.0,2.0,3.0,226.0,20210119,289939,,1066.0,,
4862,,,Serbia,222.0,2.0,2.0,218.0,20210119,289939,,1066.0,,
4863,,,Dominican Republic,202.0,3.0,0.0,199.0,20210119,289939,,1066.0,,
4864,,,Algeria,201.0,17.0,65.0,119.0,20210119,289939,,1066.0,,
4865,,,Armenia,194.0,0.0,2.0,192.0,20210119,289939,,1066.0,,
4866,,,Kuwait,188.0,0.0,30.0,158.0,20210119,289939,,1066.0,,
4867,,,Bulgaria,187.0,3.0,3.0,181.0,20210119,289939,,1066.0,,
4868,,,Slovakia,185.0,0.0,7.0,178.0,20210119,289939,,1066.0,,
4869,,,San Marino,175.0,20.0,4.0,151.0,20210119,289939,,1066.0,,
4870,,,United Arab Emirates,153.0,2.0,38.0,113.0,20210119,289939,,1066.0,,
4871,,,Latvia,139.0,0.0,1.0,138.0,20210119,289939,,1066.0,,
4872,,,Uruguay,135.0,0.0,0.0,135.0,20210119,289939,,1066.0,,
4873,,,Costa Rica,134.0,2.0,2.0,130.0,20210119,289939,,1066.0,,
4874,,,Hungary,131.0,6.0,16.0,109.0,20210119,289939,,1066.0,,
4875,,,Lithuania,129.0,1.0,1.0,127.0,20210119,289939,,1066.0,,
4876,,,Bosnia and Herzegovina,126.0,1.0,2.0,123.0,20210119,289939,,1066.0,,
4877,,,Morocco,115.0,4.0,3.0,108.0,20210119,289939,,1066.0,,
4878,,,North Macedonia,115.0,1.0,1.0,113.0,20210119,289939,,1066.0,,
4879,,Faroe Islands,Denmark,115.0,0.0,3.0,112.0,20210119,289939,,1066.0,,
4880,,,Andorra,113.0,1.0,1.0,111.0,20210119,289939,,1066.0,,
4881,,,Vietnam,113.0,0.0,17.0,96.0,20210119,289939,,1066.0,,
4882,,,Jordan,112.0,0.0,1.0,111.0,20210119,289939,,1066.0,,
4883,,,New Zealand,102.0,0.0,0.0,102.0,20210119,289939,,1066.0,,
4884,,,Cyprus,95.0,1.0,3.0,91.0,20210119,289939,,1066.0,,
4885,,,Moldova,94.0,1.0,1.0,92.0,20210119,289939,,1066.0,,
4886,,,Malta,90.0,0.0,2.0,88.0,20210119,289939,,1066.0,,
4887,,,Albania,89.0,2.0,2.0,85.0,20210119,289939,,1066.0,,
4888,,,Brunei,88.0,0.0,2.0,86.0,20210119,289939,,1066.0,,
4889,,,Cambodia,84.0,0.0,2.0,82.0,20210119,289939,,1066.0,,
4890,,,Sri Lanka,82.0,0.0,3.0,79.0,20210119,289939,,1066.0,,
4891,,,Belarus,76.0,0.0,15.0,61.0,20210119,289939,,1066.0,,
4892,,,Burkina Faso,75.0,4.0,5.0,66.0,20210119,289939,,1066.0,,
4893,,,Tunisia,75.0,3.0,1.0,71.0,20210119,289939,,1066.0,,
4894,,,Ukraine,73.0,3.0,1.0,69.0,20210119,289939,,1066.0,,
4895,,,Venezuela,70.0,0.0,15.0,55.0,20210119,289939,,1066.0,,
4896,,,Senegal,67.0,0.0,5.0,62.0,20210119,289939,,1066.0,,
4897,,,Azerbaijan,65.0,1.0,11.0,53.0,20210119,289939,,1066.0,,
4898,,,Kazakhstan,59.0,0.0,0.0,59.0,20210119,289939,,1066.0,,
4899,,Guadeloupe,France,56.0,1.0,0.0,55.0,20210119,289939,,1066.0,,
4900,,,Oman,55.0,0.0,17.0,38.0,20210119,289939,,1066.0,,
4901,,,Georgia,54.0,0.0,1.0,53.0,20210119,289939,,1066.0,,
4902,,,Trinidad and Tobago,50.0,0.0,0.0,50.0,20210119,289939,,1066.0,,
4903,,Reunion,France,47.0,0.0,1.0,46.0,20210119,289939,,1066.0,,
4904,,,Uzbekistan,43.0,0.0,0.0,43.0,20210119,289939,,1066.0,,
4905,,,Afghanistan,40.0,1.0,1.0,38.0,20210119,289939,,1066.0,,
4906,,,Cameroon,40.0,0.0,2.0,38.0,20210119,289939,,1066.0,,
4907,,Martinique,France,37.0,1.0,0.0,36.0,20210119,289939,,1066.0,,
4908,,,Liechtenstein,37.0,0.0,0.0,37.0,20210119,289939,,1066.0,,
4909,,,Cuba,35.0,1.0,0.0,34.0,20210119,289939,,1066.0,,
4910,,Channel Islands,United Kingdom,32.0,0.0,0.0,32.0,20210119,289939,,1066.0,,
4911,,,Congo (Kinshasa),30.0,1.0,0.0,29.0,20210119,289939,,1066.0,,
4912,,,Nigeria,30.0,0.0,2.0,28.0,20210119,289939,,1066.0,,
4913,,,Mauritius,28.0,2.0,0.0,26.0,20210119,289939,,1066.0,,
4914,,,Bangladesh,27.0,2.0,3.0,22.0,20210119,289939,,1066.0,,
4915,,,Honduras,26.0,0.0,0.0,26.0,20210119,289939,,1066.0,,
4916,,,Bolivia,24.0,0.0,0.0,24.0,20210119,289939,,1066.0,,
4917,,,Ghana,23.0,1.0,0.0,22.0,20210119,289939,,1066.0,,
4918,,,Monaco,23.0,0.0,1.0,22.0,20210119,289939,,1066.0,,
4919,,,Paraguay,22.0,1.0,0.0,21.0,20210119,289939,,1066.0,,
4920,,,Montenegro,21.0,0.0,0.0,21.0,20210119,289939,,1066.0,,
4921,,,Guatemala,19.0,1.0,0.0,18.0,20210119,289939,,1066.0,,
4922,,,Jamaica,19.0,1.0,2.0,16.0,20210119,289939,,1066.0,,
4923,,,Rwanda,19.0,0.0,0.0,19.0,20210119,289939,,1066.0,,
4924,,,Guyana,18.0,1.0,0.0,17.0,20210119,289939,,1066.0,,
4925,,French Guiana,France,18.0,0.0,0.0,18.0,20210119,289939,,1066.0,,
4926,,,Togo,16.0,0.0,0.0,16.0,20210119,289939,,1066.0,,
4927,,French Polynesia,France,15.0,0.0,0.0,15.0,20210119,289939,,1066.0,,
4928,,Gibraltar,United Kingdom,15.0,0.0,2.0,13.0,20210119,289939,,1066.0,,
4929,,,Kenya,15.0,0.0,0.0,15.0,20210119,289939,,1066.0,,
4930,,,Barbados,14.0,0.0,0.0,14.0,20210119,289939,,1066.0,,
4931,,,Cote d'Ivoire,14.0,0.0,1.0,13.0,20210119,289939,,1066.0,,
4932,,,Kyrgyzstan,14.0,0.0,0.0,14.0,20210119,289939,,1066.0,,
4933,,,Maldives,13.0,0.0,3.0,10.0,20210119,289939,,1066.0,,
4934,,,Tanzania,12.0,0.0,0.0,12.0,20210119,289939,,1066.0,,
4935,,,Ethiopia,11.0,0.0,0.0,11.0,20210119,289939,,1066.0,,
4936,,Mayotte,France,11.0,0.0,0.0,11.0,20210119,289939,,1066.0,,
4937,,,Mongolia,10.0,0.0,0.0,10.0,20210119,289939,,1066.0,,
4938,,Aruba,Netherlands,9.0,0.0,1.0,8.0,20210119,289939,,1066.0,,
4939,,,Seychelles,7.0,0.0,0.0,7.0,20210119,289939,,1066.0,,
4940,,,Equatorial Guinea,6.0,0.0,0.0,6.0,20210119,289939,,1066.0,,
4941,,,Gabon,5.0,1.0,0.0,4.0,20210119,289939,,1066.0,,
4942,,Isle of Man,United Kingdom,5.0,0.0,0.0,5.0,20210119,289939,,1066.0,,
4943,,St Martin,France,5.0,0.0,0.0,5.0,20210119,289939,,1066.0,,
4944,,,Suriname,5.0,0.0,0.0,5.0,20210119,289939,,1066.0,,
4945,,,Bahamas,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
4946,,Greenland,Denmark,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
4947,,New Caledonia,France,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
4948,,,Eswatini,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
4949,,Cayman Islands,United Kingdom,3.0,1.0,0.0,2.0,20210119,289939,,1066.0,,
4950,,Curacao,Netherlands,3.0,1.0,0.0,2.0,20210119,289939,,1066.0,,
4951,,,Cabo Verde,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4952,,,Central African Republic,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4953,,,Congo (Brazzaville),3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4954,,,El Salvador,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4955,,,Liberia,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4956,,,Madagascar,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4957,,,Namibia,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4958,,Saint Barthelemy,France,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4959,,,Zambia,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4960,,,Zimbabwe,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
4961,,,Sudan,2.0,1.0,0.0,1.0,20210119,289939,,1066.0,,
4962,,,Angola,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4963,,,Benin,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4964,,Bermuda,United Kingdom,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4965,,,Bhutan,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4966,,,Fiji,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4967,,,Guinea,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4968,,,Haiti,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4969,,,Mauritania,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4970,,,Nicaragua,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4971,,,Niger,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4972,,,Saint Lucia,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
4973,,,Nepal,1.0,0.0,1.0,0.0,20210119,289939,,1066.0,,
4974,,,Antigua and Barbuda,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4975,,,Chad,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4976,,,Djibouti,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4977,,,Dominica,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4978,,,Eritrea,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4979,,,Gambia,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4980,,,Grenada,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4981,,,Vatican City,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4982,,Montserrat,United Kingdom,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4983,,,Mozambique,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4984,,,Papua New Guinea,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4985,,,Saint Vincent and the Grenadines,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4986,,Sint Maarten,Netherlands,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4987,,,Somalia,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4988,,,Syria,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4989,,,Timor-Leste,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4990,,,Uganda,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
4991,,Massachusetts,US,1.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4992,,Missouri,US,17.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4993,,Utah,US,13.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
4994,,Alberta,Canada,301.0,1.0,0.0,0.0,20210119,289939,,1066.0,,
4995,,Anhui,China,990.0,6.0,984.0,0.0,20210119,289939,,1066.0,,
4996,,Aruba,Netherlands,9.0,0.0,1.0,8.0,20210119,289939,,1066.0,,
4997,,Australian Capital Territory,Australia,32.0,0.0,0.0,32.0,20210119,289939,,1066.0,,
4998,,Beijing,China,537.0,8.0,401.0,128.0,20210119,289939,,1066.0,,
4999,,Bermuda,United Kingdom,6.0,0.0,0.0,6.0,20210119,289939,,1066.0,,
5000,,British Columbia,Canada,472.0,13.0,0.0,0.0,20210119,289939,,1066.0,,
5001,,Cayman Islands,United Kingdom,5.0,1.0,0.0,4.0,20210119,289939,,1066.0,,
5002,,Channel Islands,United Kingdom,36.0,0.0,0.0,36.0,20210119,289939,,1066.0,,
5003,,Chongqing,China,577.0,6.0,570.0,1.0,20210119,289939,,1066.0,,
5004,,Curacao,Netherlands,4.0,1.0,0.0,3.0,20210119,289939,,1066.0,,
5005,,Diamond Princess,Canada,0.0,1.0,0.0,0.0,20210119,289939,,1066.0,,
5006,,Diamond Princess,Cruise Ship,712.0,8.0,567.0,137.0,20210119,289939,,1066.0,,
5007,,Faroe Islands,Denmark,118.0,0.0,23.0,95.0,20210119,289939,,1066.0,,
5008,,French Guiana,France,20.0,0.0,6.0,14.0,20210119,289939,,1066.0,,
5009,,French Polynesia,France,19874.0,860.0,2200.0,16814.0,20210119,289939,,1066.0,,
5010,,Fujian,China,313.0,1.0,295.0,17.0,20210119,289939,,1066.0,,
5011,,Gansu,China,136.0,2.0,114.0,20.0,20210119,289939,,1066.0,,
5012,,Gibraltar,United Kingdom,15.0,0.0,5.0,10.0,20210119,289939,,1066.0,,
5013,,Grand Princess,Canada,13.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
5014,,Greenland,Denmark,4.0,0.0,0.0,4.0,20210119,289939,,1066.0,,
5015,,Guadeloupe,France,62.0,1.0,0.0,61.0,20210119,289939,,1066.0,,
5016,,Guangdong,China,1415.0,8.0,1332.0,75.0,20210119,289939,,1066.0,,
5017,,Guangxi,China,254.0,2.0,250.0,2.0,20210119,289939,,1066.0,,
5018,,Guizhou,China,146.0,2.0,144.0,0.0,20210119,289939,,1066.0,,
5019,,Hai,China,168.0,6.0,161.0,1.0,20210119,289939,,1066.0,,
5020,,Hebei,China,319.0,6.0,310.0,3.0,20210119,289939,,1066.0,,
5021,,Heilongjiang,China,484.0,13.0,465.0,6.0,20210119,289939,,1066.0,,
5022,,He,China,1274.0,22.0,1250.0,2.0,20210119,289939,,1066.0,,
5023,,Hong Kong,China,356.0,4.0,100.0,252.0,20210119,289939,,1066.0,,
5024,,Hubei,China,67800.0,3153.0,59882.0,4765.0,20210119,289939,,1066.0,,
5025,,Hu,China,1018.0,4.0,1014.0,0.0,20210119,289939,,1066.0,,
5026,,Inner Mongolia,China,75.0,1.0,74.0,0.0,20210119,289939,,1066.0,,
5027,,Isle of Man,United Kingdom,13.0,0.0,0.0,13.0,20210119,289939,,1066.0,,
5028,,Jiangsu,China,633.0,0.0,631.0,2.0,20210119,289939,,1066.0,,
5029,,Jiangxi,China,936.0,1.0,934.0,1.0,20210119,289939,,1066.0,,
5030,,Jilin,China,93.0,1.0,92.0,0.0,20210119,289939,,1066.0,,
5031,,Liaoning,China,127.0,2.0,124.0,1.0,20210119,289939,,1066.0,,
5032,,Macau,China,24.0,0.0,10.0,14.0,20210119,289939,,1066.0,,
5033,,Manitoba,Canada,20.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
5034,,Martinique,France,53.0,1.0,0.0,52.0,20210119,289939,,1066.0,,
5035,,Mayotte,France,24.0,0.0,0.0,24.0,20210119,289939,,1066.0,,
5036,,Montserrat,United Kingdom,1.0,0.0,0.0,1.0,20210119,289939,,1066.0,,
5037,,New Brunswick,Canada,17.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
5038,,New Caledonia,France,8.0,0.0,0.0,8.0,20210119,289939,,1066.0,,
5039,,New South Wales,Australia,669.0,6.0,4.0,659.0,20210119,289939,,1066.0,,
5040,,Newfoundland and Labrador,Canada,24.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
5041,,Ningxia,China,75.0,0.0,75.0,0.0,20210119,289939,,1066.0,,
5042,,Northern Territory,Australia,5.0,0.0,0.0,5.0,20210119,289939,,1066.0,,
5043,,Nova Scotia,Canada,41.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
5044,,Ontario,Canada,503.0,6.0,0.0,0.0,20210119,289939,,1066.0,,
5045,,Prince Edward Island,Canada,3.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
5046,,Qinghai,China,18.0,0.0,18.0,0.0,20210119,289939,,1066.0,,
5047,,Quebec,Canada,628.0,4.0,0.0,0.0,20210119,289939,,1066.0,,
5048,,Queensland,Australia,319.0,0.0,8.0,311.0,20210119,289939,,1066.0,,
5049,,Reunion,France,71.0,0.0,1.0,70.0,20210119,289939,,1066.0,,
5050,,Saint Barthelemy,France,3.0,0.0,0.0,3.0,20210119,289939,,1066.0,,
5051,,Saskatchewan,Canada,66.0,0.0,0.0,0.0,20210119,289939,,1066.0,,
5052,,Shaanxi,China,248.0,3.0,239.0,6.0,20210119,289939,,1066.0,,
5053,,Shandong,China,768.0,7.0,752.0,9.0,20210119,289939,,1066.0,,
5054,,Shanghai,China,404.0,4.0,329.0,71.0,20210119,289939,,1066.0,,
5055,,Shanxi,China,133.0,0.0,133.0,0.0,20210119,289939,,1066.0,,
5056,,Sichuan,China,543.0,3.0,536.0,4.0,20210119,289939,,1066.0,,
5057,,Sint Maarten,Netherlands,2.0,0.0,0.0,2.0,20210119,289939,,1066.0,,
